Policy,Cycle,SOHEstimate,BootstrapSE,CI95Low,CI95High
4_8C_80PER_4_8C,85,0.9978400050268283,0.00048273490753239517,0.9971581560770565,0.9985218539765999
4_8C_80PER_4_8C,86,0.9977736192244808,0.0004980434523249619,0.9970701474025561,0.9984770910464054
4_8C_80PER_4_8C,87,0.9977064503907939,0.0005135149646035556,0.9969811255099047,0.998431775271683
4_8C_80PER_4_8C,88,0.9976385239968473,0.0005291514355116641,0.9968911130577499,0.9983859349359444
4_8C_80PER_4_8C,89,0.9975698655137202,0.0005449548561931602,0.9968001327047387,0.9983395983227015
4_8C_80PER_4_8C,90,0.997500500412492,0.0005609272177914291,0.9967082071095185,0.9982927937154654
4_8C_80PER_4_8C,91,0.9974304541642423,0.0005770705114502376,0.9966153589307364,0.9982455493977481
4_8C_80PER_4_8C,92,0.9973597522400504,0.0005933867283131352,0.9965216108270396,0.9981978936530609
4_8C_80PER_4_8C,93,0.9972884201109957,0.0006098778595235965,0.9964269854570759,0.9981498547649155
4_8C_80PER_4_8C,94,0.9972164832481576,0.0006265458962257378,0.9963315054794915,0.9981014610168237
4_8C_80PER_4_8C,95,0.9971439671226155,0.000643392829562675,0.9962351935529342,0.9980527406922967
4_8C_80PER_4_8C,96,0.9970708972054488,0.0006604206506781983,0.9961380723360514,0.9980037220748462
4_8C_80PER_4_8C,97,0.996997298967737,0.000677631350716099,0.99604016448749,0.9979544334479842
4_8C_80PER_4_8C,98,0.9969231978805597,0.0006950269208198245,0.9959414926658974,0.9979049030952218
4_8C_80PER_4_8C,99,0.9968486194149959,0.0007126093521329968,0.9958420795299209,0.997855159300071
4_8C_80PER_4_8C,100,0.9967735890421253,0.0007303806357992389,0.9957419477382075,0.9978052303460427
4_8C_80PER_4_8C,101,0.9966981256814175,0.0007483416030299379,0.9956411150361655,0.9977551363266692
4_8C_80PER_4_8C,102,0.9966222220459037,0.0007664884453070508,0.9955395795162465,0.9977048645755611
4_8C_80PER_4_8C,103,0.9965458642970055,0.0007848161941804414,0.9954373343576625,0.9976543942363489
4_8C_80PER_4_8C,104,0.9964690385961447,0.0008033198811994986,0.9953343727396262,0.9976037044526631
4_8C_80PER_4_8C,105,0.9963917311047426,0.0008219945379143982,0.9952306878413498,0.9975527743681353
4_8C_80PER_4_8C,106,0.9963139279842206,0.000840835195874719,0.9951262728420455,0.9975015831263956
4_8C_80PER_4_8C,107,0.9962356153960005,0.0008598368866300197,0.995021120920926,0.9974501098710747
4_8C_80PER_4_8C,108,0.9961567795015037,0.0008789946417300764,0.9949152252572036,0.9973983337458034
4_8C_80PER_4_8C,109,0.9960774064621518,0.0008983034927247243,0.9948085790300906,0.9973462338942128
4_8C_80PER_4_8C,110,0.9959974824393664,0.0009177584711636764,0.9947011754187993,0.9972937894599334
4_8C_80PER_4_8C,111,0.995916993594569,0.0009373546085965417,0.9945930076025421,0.9972409795865955
4_8C_80PER_4_8C,112,0.9958359260891813,0.000957086936573033,0.994484068760532,0.9971877834178307
4_8C_80PER_4_8C,113,0.9957542660846245,0.0009769504866430645,0.9943743520719802,0.9971341800972688
4_8C_80PER_4_8C,114,0.9956719997423203,0.0009969402903561829,0.9942638507160998,0.997080148768541
4_8C_80PER_4_8C,115,0.9955891132236906,0.0010170513792621839,0.9941525578721031,0.9970256685752781
4_8C_80PER_4_8C,116,0.9955055926901566,0.00103727878491087,0.9940404667192021,0.9969707186611106
4_8C_80PER_4_8C,117,0.9954214243031398,0.0010576175388519217,0.9939275704366097,0.9969152781696698
4_8C_80PER_4_8C,118,0.995336594224062,0.0010780626726350569,0.993813862203538,0.996859326244586
4_8C_80PER_4_8C,119,0.9952510886143445,0.0010986092178097756,0.9936993351991994,0.9968028420294893
4_8C_80PER_4_8C,120,0.9951648936354089,0.001119252205926027,0.9935839826028064,0.9967458046680114
4_8C_80PER_4_8C,121,0.995077995448677,0.0011399866685336336,0.9934677975935711,0.9966881933037828
4_8C_80PER_4_8C,122,0.9949903802155701,0.0011608076371820584,0.9933507733507062,0.9966299870804339
4_8C_80PER_4_8C,123,0.9949020340975098,0.0011817101434212457,0.9932329030534237,0.9965711651415958
4_8C_80PER_4_8C,124,0.9948129432559175,0.0012026892188008995,0.9931141798809361,0.996511706630899
4_8C_80PER_4_8C,125,0.9947230938522152,0.0012237398948705032,0.992994597012456,0.9964515906919743
4_8C_80PER_4_8C,126,0.994632472047824,0.0012448572031801108,0.9928741476271954,0.9963907964684525
4_8C_80PER_4_8C,127,0.9945410640041656,0.0012660361752792903,0.9927528249043669,0.9963293031039643
4_8C_80PER_4_8C,128,0.9944488558826616,0.0012872718427177255,0.9926306220231829,0.9962670897421403
4_8C_80PER_4_8C,129,0.9943558338447336,0.0013085592370452122,0.9925075321628555,0.9962041355266114
4_8C_80PER_4_8C,130,0.994261984051803,0.0013298933898114455,0.9923835485025975,0.9961404196010083
4_8C_80PER_4_8C,131,0.9941672926652914,0.0013512693325661808,0.9922586642216208,0.9960759211089616
4_8C_80PER_4_8C,132,0.9940717458466203,0.0013726820968590382,0.9921328724991383,0.9960106191941023
4_8C_80PER_4_8C,133,0.9939753297572113,0.0013941267142399756,0.9920061665143618,0.9959444930000609
4_8C_80PER_4_8C,134,0.9938780305584861,0.0014155982162583941,0.9918785394465041,0.995877521670468
4_8C_80PER_4_8C,135,0.993779834411866,0.0014370916344642385,0.9917499844747772,0.9958096843489544
4_8C_80PER_4_8C,136,0.9936807274787728,0.0014586020004072723,0.9916204947783939,0.9957409601791515
4_8C_80PER_4_8C,137,0.9935806959206277,0.0014801243456370843,0.9914900635365662,0.9956713283046892
4_8C_80PER_4_8C,138,0.9934797258988526,0.001501653701703402,0.9913586839285065,0.9956007678691982
4_8C_80PER_4_8C,139,0.9933778035748687,0.0015231851001560287,0.9912263491334276,0.9955292580163099
4_8C_80PER_4_8C,140,0.993274915110098,0.001544713572544765,0.9910930523305412,0.9954567778896548
4_8C_80PER_4_8C,141,0.9931710466659616,0.0015662341504190862,0.9909587866990603,0.9953833066328632
4_8C_80PER_4_8C,142,0.9930661844038815,0.0015877418653287394,0.990823545418197,0.9953088233895659
4_8C_80PER_4_8C,143,0.9929603144852789,0.0016092317488239246,0.9906873216671633,0.9952333073033945
4_8C_80PER_4_8C,144,0.9928534230715754,0.001630698832453881,0.990550108625172,0.9951567375179788
4_8C_80PER_4_8C,145,0.9927454963241927,0.0016521381477682426,0.9904118994714357,0.9950790931769496
4_8C_80PER_4_8C,146,0.9926365204045522,0.0016735447263171142,0.9902726873851664,0.9950003534239381
4_8C_80PER_4_8C,147,0.9925264814740756,0.0016949135996501712,0.9901324655455761,0.9949204974025748
4_8C_80PER_4_8C,148,0.9924153656941842,0.0017162397993168996,0.989991227131878,0.9948395042564905
4_8C_80PER_4_8C,149,0.9923031592262997,0.0017375183568672699,0.9898489653232838,0.9947573531293157
4_8C_80PER_4_8C,150,0.9921898482318439,0.001758744303850873,0.9897056732990062,0.9946740231646813
4_8C_80PER_4_8C,151,0.992075423888203,0.0017799144987812572,0.9895613466736898,0.9945895011027165
4_8C_80PER_4_8C,152,0.991959897436625,0.0018010331080287486,0.9894159908037058,0.9945038040695448
4_8C_80PER_4_8C,153,0.9918432851343227,0.0018221061249268046,0.9892696134808583,0.9944169567877872
4_8C_80PER_4_8C,154,0.9917256032385084,0.0018431395428097166,0.9891222224969507,0.9943289839800661
4_8C_80PER_4_8C,155,0.9916068680063952,0.0018641393550111465,0.9889738256437872,0.994239910369003
4_8C_80PER_4_8C,156,0.9914870956951958,0.0018851115548651134,0.9888244307131715,0.99414976067722
4_8C_80PER_4_8C,157,0.991366302562123,0.0019060621357053548,0.9886740454969072,0.9940585596273384
4_8C_80PER_4_8C,158,0.9912445048643892,0.0019269970908657552,0.9885226777867984,0.9939663319419797
4_8C_80PER_4_8C,159,0.9911217188592075,0.0019479224136803484,0.9883703353746488,0.9938731023437665
4_8C_80PER_4_8C,160,0.9909979608037908,0.0019688440974831127,0.9882170260522615,0.9937788955553197
4_8C_80PER_4_8C,161,0.9908732469553514,0.001989768135607516,0.9880627576114412,0.9936837362992612
4_8C_80PER_4_8C,162,0.9907475935711023,0.002010700521388,0.9879075378439912,0.9935876492982132
4_8C_80PER_4_8C,163,0.9906210169082563,0.0020316472481580854,0.9877513745417155,0.9934906592747971
4_8C_80PER_4_8C,164,0.990493533224026,0.002052614309251912,0.9875942754964173,0.9933927909516347
4_8C_80PER_4_8C,165,0.9903651587756243,0.00207360769800322,0.9874362484999009,0.9932940690513475
4_8C_80PER_4_8C,166,0.9902359098202637,0.0020946334077459727,0.9872773013439698,0.9931945182965576
4_8C_80PER_4_8C,167,0.9901058026151572,0.0021156974318139966,0.9871174418204282,0.9930941634098865
4_8C_80PER_4_8C,168,0.9899748534175175,0.0021368057635412644,0.9869566777210792,0.9929930291139559
4_8C_80PER_4_8C,169,0.9898430784845577,0.0021579643962614864,0.9867950168377272,0.9928911401313875
4_8C_80PER_4_8C,170,0.9897104940734895,0.0021791793233088704,0.9866324669621758,0.9927885211848035
4_8C_80PER_4_8C,171,0.9895771164415268,0.0022004565380169833,0.9864690358862286,0.992685196996825
4_8C_80PER_4_8C,172,0.989442961845882,0.0022218020337200516,0.9863047314016895,0.9925811922900745
4_8C_80PER_4_8C,173,0.9893080465437674,0.002243221803751687,0.9861395613003618,0.9924765317871725
4_8C_80PER_4_8C,174,0.9891723867923962,0.0022647218414459784,0.9859735333740501,0.9923712402107421
4_8C_80PER_4_8C,175,0.989035998848981,0.0022863081401367064,0.9858066554145577,0.9922653422834042
4_8C_80PER_4_8C,176,0.9888988989707346,0.002307986693157743,0.9856389352136884,0.9921588627277806
4_8C_80PER_4_8C,177,0.9887611034148699,0.002329763493843211,0.9854703805632458,0.9920518262664936
4_8C_80PER_4_8C,178,0.9886226284385993,0.002351644535526832,0.9853009992550339,0.9919442576221645
4_8C_80PER_4_8C,179,0.9884834902991357,0.00237363581154242,0.9851307990808567,0.9918361815174149
4_8C_80PER_4_8C,180,0.9883437052536922,0.002395743315223853,0.9849597878325177,0.9917276226748666
4_8C_80PER_4_8C,181,0.9882032895594809,0.0024179730399052474,0.9847879733018204,0.9916186058171416
4_8C_80PER_4_8C,182,0.9880622594737151,0.002440330978920438,0.9846153632805689,0.9915091556668613
4_8C_80PER_4_8C,183,0.9879206312536074,0.002462823125603379,0.9844419655605667,0.991399296946648
4_8C_80PER_4_8C,184,0.9877784211563704,0.002485455473287582,0.9842677879336181,0.9912890543791225
4_8C_80PER_4_8C,185,0.9876356454392169,0.0025082340153073737,0.9840928381915264,0.9911784526869073
4_8C_80PER_4_8C,186,0.98749232035936,0.002531164744996516,0.9839171241260956,0.9910675165926242
4_8C_80PER_4_8C,187,0.987348462174012,0.0025542536556889006,0.9837406535291293,0.9909562708188944
4_8C_80PER_4_8C,188,0.9872040871403857,0.0025775067407183033,0.9835634341924313,0.9908447400883398
4_8C_80PER_4_8C,189,0.9870592115156939,0.0026009299934189136,0.9833854739078052,0.9907329491235823
4_8C_80PER_4_8C,190,0.9869138515571497,0.002624529407124143,0.9832067804670557,0.9906209226472434
4_8C_80PER_4_8C,191,0.9867680235219652,0.002648310975168437,0.9830273616619851,0.9905086853819453
4_8C_80PER_4_8C,192,0.9866217436673537,0.0026722806908852587,0.9828472252843985,0.9903962620503091
4_8C_80PER_4_8C,193,0.9864750282505279,0.002696444547608776,0.9826663791260987,0.9902836773749569
4_8C_80PER_4_8C,194,0.9863278935287002,0.002720808538672877,0.9824848309788897,0.9901709560785106
4_8C_80PER_4_8C,195,0.9861803557590838,0.0027453786574112185,0.9823025886345759,0.9900581228835915
4_8C_80PER_4_8C,196,0.9860324311988908,0.0027701608971578565,0.9821196598849603,0.9899452025128215
4_8C_80PER_4_8C,197,0.9858841361053348,0.0027951612512468744,0.9819360525218469,0.9898322196888225
4_8C_80PER_4_8C,198,0.985735486735628,0.0028203857130116765,0.9817517743370398,0.989719199134216
4_8C_80PER_4_8C,199,0.9855864993469834,0.002845840275786613,0.9815668331223423,0.9896061655716238
4_8C_80PER_4_8C,200,0.9854371901966134,0.0028715309329053096,0.9813812366695587,0.9894931437236679
5_6C_19PER_4_6C_NEWSTRUCTURE,1,0.9982676977022886,0.0002344635550025553,0.9978167152411177,0.9987309722796666
5_6C_19PER_4_6C_NEWSTRUCTURE,2,0.9983701070570086,0.0002210667893717659,0.9979458661901779,0.9988082968896501
5_6C_19PER_4_6C_NEWSTRUCTURE,3,0.9984681828250807,0.00020806204121921604,0.9980685887819689,0.9988818217698359
5_6C_19PER_4_6C_NEWSTRUCTURE,4,0.9985619987564908,0.00019544348731587784,0.9981844563259754,0.9989493763500794
5_6C_19PER_4_6C_NEWSTRUCTURE,5,0.9986516286012252,0.00018320547299649202,0.9982955588341333,0.9990122548699203
5_6C_19PER_4_6C_NEWSTRUCTURE,6,0.9987371461092702,0.0001713425552143309,0.998404259033908,0.9990732895980056
5_6C_19PER_4_6C_NEWSTRUCTURE,7,0.9988186250306116,0.00015984955884531073,0.9985084925001179,0.9991338320136955
5_6C_19PER_4_6C_NEWSTRUCTURE,8,0.9988961391152354,0.00014872165118056145,0.9986091171888785,0.9991912488786624
5_6C_19PER_4_6C_NEWSTRUCTURE,9,0.9989697621131282,0.0001379544417373425,0.9987035598738283,0.999245351430924
5_6C_19PER_4_6C_NEWSTRUCTURE,10,0.9990395677742755,0.0001275441178438968,0.9987933805894081,0.9992952249100316
5_6C_19PER_4_6C_NEWSTRUCTURE,11,0.9991056298486639,0.00011748763159104428,0.9988810494758136,0.9993414952811022
5_6C_19PER_4_6C_NEWSTRUCTURE,12,0.9991680220862792,0.00010778296182458166,0.9989608604695377,0.9993838160599853
5_6C_19PER_4_6C_NEWSTRUCTURE,13,0.9992268182371075,9.842948780681404e-05,0.9990393298330154,0.9994232955568911
5_6C_19PER_4_6C_NEWSTRUCTURE,14,0.999282092051135,8.942853234104403e-05,0.999112925658494,0.9994600953418664
5_6C_19PER_4_6C_NEWSTRUCTURE,15,0.999333917278348,8.07841673804393e-05,0.9991801086449789,0.9994932630212375
5_6C_19PER_4_6C_NEWSTRUCTURE,16,0.9993823676687321,7.250443473902844e-05,0.999245374521403,0.9995238170855574
5_6C_19PER_4_6C_NEWSTRUCTURE,17,0.9994275169722738,6.460323644968311e-05,0.9993053127600092,0.999553656330627
5_6C_19PER_4_6C_NEWSTRUCTURE,18,0.9994694389389591,5.7103323424009964e-05,0.9993584696061882,0.9995799903840858
5_6C_19PER_4_6C_NEWSTRUCTURE,19,0.9995082073187741,5.0041099900841774e-05,0.9994081769797294,0.9996040802112108
5_6C_19PER_4_6C_NEWSTRUCTURE,20,0.9995438958617048,4.347439327142709e-05,0.9994586820174157,0.9996264807377926
5_6C_19PER_4_6C_NEWSTRUCTURE,21,0.9995765783177374,3.749477353005441e-05,0.9995025773455364,0.999648591808714
5_6C_19PER_4_6C_NEWSTRUCTURE,22,0.999606328436858,3.224550103918641e-05,0.9995435636684008,0.9996687936858866
5_6C_19PER_4_6C_NEWSTRUCTURE,23,0.9996332199690527,2.7941108950284032e-05,0.9995793625915769,0.9996864623782913
5_6C_19PER_4_6C_NEWSTRUCTURE,24,0.9996573266643076,2.4866594390392932e-05,0.9996094598162544,0.9997052512739462
5_6C_19PER_4_6C_NEWSTRUCTURE,25,0.9996787222726088,2.330459308647382e-05,0.9996325770849468,0.999723772633243
5_6C_19PER_4_6C_NEWSTRUCTURE,26,0.9996974805439424,2.3368015716385035e-05,0.9996501809989652,0.9997404605285988
5_6C_19PER_4_6C_NEWSTRUCTURE,27,0.9997136752282944,2.4879061132331707e-05,0.9996650276805169,0.9997564976977169
5_6C_19PER_4_6C_NEWSTRUCTURE,28,0.9997273800756509,2.7462229900055965e-05,0.999673145503261,0.99977743312728
5_6C_19PER_4_6C_NEWSTRUCTURE,29,0.9997386688359983,3.07348636538608e-05,0.9996793320604105,0.9997950776556779
5_6C_19PER_4_6C_NEWSTRUCTURE,30,0.9997476152593223,3.440710617688177e-05,0.9996806297057211,0.9998114004078997
5_6C_19PER_4_6C_NEWSTRUCTURE,31,0.9997542930956093,3.828660327137169e-05,0.9996795680571205,0.9998258425830897
5_6C_19PER_4_6C_NEWSTRUCTURE,32,0.9997587760948452,4.225184256406964e-05,0.9996753897714664,0.9998384066653146
5_6C_19PER_4_6C_NEWSTRUCTURE,33,0.9997611380070163,4.622692276438843e-05,0.9996705240364587,0.9998481473057256
5_6C_19PER_4_6C_NEWSTRUCTURE,34,0.9997614525821084,5.0164336264176276e-05,0.9996623215270524,0.9998555045823847
5_6C_19PER_4_6C_NEWSTRUCTURE,35,0.9997597935701078,5.4034293327059966e-05,0.999652914862844,0.9998612623343043
5_6C_19PER_4_6C_NEWSTRUCTURE,36,0.9997562347210006,5.78182517216364e-05,0.999641943678441,0.9998658302305005
5_6C_19PER_4_6C_NEWSTRUCTURE,37,0.999750849784773,6.15049709250586e-05,0.9996296306696517,0.9998664390299526
5_6C_19PER_4_6C_NEWSTRUCTURE,38,0.9997437125114108,6.508806185540192e-05,0.9996147744793803,0.9998664879750043
5_6C_19PER_4_6C_NEWSTRUCTURE,39,0.9997348966509004,6.856443038177352e-05,0.9995983869476521,0.9998635171693238
5_6C_19PER_4_6C_NEWSTRUCTURE,40,0.9997244759532278,7.193326469810548e-05,0.9995805529709202,0.9998586377467591
5_6C_19PER_4_6C_NEWSTRUCTURE,41,0.999712524168379,7.51953608421508e-05,0.9995614617832105,0.9998535162512319
5_6C_19PER_4_6C_NEWSTRUCTURE,42,0.9996991150463402,7.835266321743865e-05,0.9995439873978345,0.9998463350623522
5_6C_19PER_4_6C_NEWSTRUCTURE,43,0.9996843223370975,8.140794486354796e-05,0.9995242341904804,0.9998379660983353
5_6C_19PER_4_6C_NEWSTRUCTURE,44,0.9996682197906369,8.436458049828237e-05,0.9995014436281817,0.9998263161104465
5_6C_19PER_4_6C_NEWSTRUCTURE,45,0.9996508811569447,8.722638239199592e-05,0.9994777231883947,0.9998151530618716
5_6C_19PER_4_6C_NEWSTRUCTURE,46,0.9996323801860068,8.999747961242173e-05,0.9994531662602434,0.9998015999589239
5_6C_19PER_4_6C_NEWSTRUCTURE,47,0.9996127906278094,9.268222775469929e-05,0.9994277965954277,0.9997870045891145
5_6C_19PER_4_6C_NEWSTRUCTURE,48,0.9995921862323385,9.528514047842835e-05,0.9994016880545012,0.999771461768724
5_6C_19PER_4_6C_NEWSTRUCTURE,49,0.9995706407495804,9.781083691662354e-05,0.9993749007653812,0.9997547711275738
5_6C_19PER_4_6C_NEWSTRUCTURE,50,0.9995482279295209,0.00010026400083933937,0.9993474948559844,0.9997373428376483
5_6C_19PER_4_6C_NEWSTRUCTURE,51,0.9995250128684526,0.00010264873342666246,0.9993195234014383,0.9997176129382619
5_6C_19PER_4_6C_NEWSTRUCTURE,52,0.9995010260478926,0.00010496671224217715,0.9992910112657101,0.9996964602390954
5_6C_19PER_4_6C_NEWSTRUCTURE,53,0.9994762892956643,0.00010721907032245441,0.9992619762599768,0.9996771100481425
5_6C_19PER_4_6C_NEWSTRUCTURE,54,0.9994508244395911,0.00010940700452825665,0.9992324361954151,0.9996552889279582
5_6C_19PER_4_6C_NEWSTRUCTURE,55,0.9994246533074962,0.00011153176376951741,0.9992029166761623,0.9996338307155888
5_6C_19PER_4_6C_NEWSTRUCTURE,56,0.9993977977272033,0.00011359463919605619,0.9991731903361459,0.9996104921285046
5_6C_19PER_4_6C_NEWSTRUCTURE,57,0.9993702795265358,0.00011559695596166796,0.9991429671719417,0.9995858216087028
5_6C_19PER_4_6C_NEWSTRUCTURE,58,0.999342120533317,0.00011754006625584745,0.9991123245850013,0.9995613028485762
5_6C_19PER_4_6C_NEWSTRUCTURE,59,0.99931334257537,0.00011942534336268857,0.99908031677404,0.9995354996795581
5_6C_19PER_4_6C_NEWSTRUCTURE,60,0.9992839674805187,0.00012125417655727035,0.9990469437906622,0.9995089225070544
5_6C_19PER_4_6C_NEWSTRUCTURE,61,0.9992540170765863,0.00012302796668844346,0.9990156978069289,0.9994818008589342
5_6C_19PER_4_6C_NEWSTRUCTURE,62,0.9992235131913961,0.00012474812232752172,0.998984108749053,0.9994545664922545
5_6C_19PER_4_6C_NEWSTRUCTURE,63,0.9991924776527719,0.00012641605638609893,0.9989500420881986,0.9994279788393048
5_6C_19PER_4_6C_NEWSTRUCTURE,64,0.9991609322885364,0.00012803318312493866,0.9989155942832251,0.9994007753820836
5_6C_19PER_4_6C_NEWSTRUCTURE,65,0.9991288989265136,0.00012960091549082074,0.9988807904913287,0.9993725509156599
5_6C_19PER_4_6C_NEWSTRUCTURE,66,0.9990963993945267,0.00013112066273008373,0.9988456565206161,0.9993448688884293
5_6C_19PER_4_6C_NEWSTRUCTURE,67,0.999063455520399,0.00013259382823726173,0.998810549340628,0.9993184824165288
5_6C_19PER_4_6C_NEWSTRUCTURE,68,0.9990300891319542,0.00013402180760474446,0.9987757825557166,0.9992910978291539
5_6C_19PER_4_6C_NEWSTRUCTURE,69,0.9989963220570155,0.00013540598684601935,0.9987397083292479,0.9992596926999796
5_6C_19PER_4_6C_NEWSTRUCTURE,70,0.9989621761234062,0.00013674774076971518,0.9987020163779934,0.9992277440406769
5_6C_19PER_4_6C_NEWSTRUCTURE,71,0.9989276731589498,0.00013804843148635835,0.9986654738081638,0.9991958282297297
5_6C_19PER_4_6C_NEWSTRUCTURE,72,0.9988928349914697,0.00013930940703288185,0.9986286869642014,0.9991646212895389
5_6C_19PER_4_6C_NEWSTRUCTURE,73,0.9988576834487894,0.0001405320001030464,0.9985917034068943,0.9991335620347886
5_6C_19PER_4_6C_NEWSTRUCTURE,74,0.9988222403587323,0.00014171752687415962,0.9985545774674564,0.9991023730693706
5_6C_19PER_4_6C_NEWSTRUCTURE,75,0.9987865275491217,0.00014286728592266353,0.9985173434454913,0.99907192587026
5_6C_19PER_4_6C_NEWSTRUCTURE,76,0.998750566847781,0.00014398255722278784,0.9984799863284654,0.9990357304143732
5_6C_19PER_4_6C_NEWSTRUCTURE,77,0.9987143800825337,0.00014506460122381954,0.9984425276541217,0.9990001079874204
5_6C_19PER_4_6C_NEWSTRUCTURE,78,0.9986779890812031,0.00014611465800293917,0.9984042503561976,0.9989679046169052
5_6C_19PER_4_6C_NEWSTRUCTURE,79,0.9986414156716125,0.00014713394649138166,0.9983654174006582,0.9989335448051111
5_6C_19PER_4_6C_NEWSTRUCTURE,80,0.9986046816815857,0.00014812366377276137,0.9983275402293602,0.9988984757261286
5_6C_19PER_4_6C_NEWSTRUCTURE,81,0.9985678089389455,0.00014908498445296504,0.9982894759905836,0.9988640602770988
5_6C_19PER_4_6C_NEWSTRUCTURE,82,0.9985308192715159,0.00015001906010179292,0.9982508206077135,0.9988294164281486
5_6C_19PER_4_6C_NEWSTRUCTURE,83,0.9984937345071199,0.00015092701876691492,0.9982106816069727,0.9987945659522571
5_6C_19PER_4_6C_NEWSTRUCTURE,84,0.9984565764735811,0.00015180996456131936,0.9981712322812418,0.9987595676277862
5_6C_19PER_4_6C_NEWSTRUCTURE,85,0.9984193669987229,0.00015266897732567854,0.9981319704233429,0.998723633069283
5_6C_19PER_4_6C_NEWSTRUCTURE,86,0.9983821279103686,0.00015350511236741498,0.9980931922643588,0.9986883900466026
5_6C_19PER_4_6C_NEWSTRUCTURE,87,0.9983448810363419,0.0001543194002784287,0.998054509239215,0.9986536368288671
5_6C_19PER_4_6C_NEWSTRUCTURE,88,0.9983076482044656,0.00015511284683385884,0.9980161883134594,0.9986181133045614
5_6C_19PER_4_6C_NEWSTRUCTURE,89,0.9982704512425636,0.00015588643297412342,0.9979788823816879,0.9985825143943505
5_6C_19PER_4_6C_NEWSTRUCTURE,90,0.9982333119784592,0.00015664111487280762,0.997941714771829,0.9985485386568408
5_6C_19PER_4_6C_NEWSTRUCTURE,91,0.9981962522399758,0.00015737782409286027,0.9979047049880126,0.9985113122596555
5_6C_19PER_4_6C_NEWSTRUCTURE,92,0.9981592938549365,0.00015809746783386927,0.997867828148183,0.9984762928389986
5_6C_19PER_4_6C_NEWSTRUCTURE,93,0.9981224586511652,0.00015880092927276896,0.9978306351785383,0.9984413204388483
5_6C_19PER_4_6C_NEWSTRUCTURE,94,0.998085768456485,0.00015948906800081336,0.9977943456975307,0.9984067638359732
5_6C_19PER_4_6C_NEWSTRUCTURE,95,0.9980492450987195,0.0001601627205591171,0.9977565256436592,0.9983736063833736
5_6C_19PER_4_6C_NEWSTRUCTURE,96,0.9980129104056918,0.0001608227010753213,0.9977188550509165,0.998338514997058
5_6C_19PER_4_6C_NEWSTRUCTURE,97,0.9979767862052256,0.00016146980200370574,0.9976814546202064,0.9983029377284166
5_6C_19PER_4_6C_NEWSTRUCTURE,98,0.9979408943251442,0.00016210479497089848,0.9976443457005557,0.9982693559250911
5_6C_19PER_4_6C_NEWSTRUCTURE,99,0.997905256593271,0.00016272843172931937,0.9976075496409917,0.9982359169008376
5_6C_19PER_4_6C_NEWSTRUCTURE,100,0.9978698948374293,0.00016334144522024604,0.9975745780434279,0.9982026392238402
5_6C_19PER_4_6C_NEWSTRUCTURE,101,0.9978348250345843,0.00016394473309212836,0.9975404864883675,0.9981707052839902
5_6C_19PER_4_6C_NEWSTRUCTURE,102,0.9978000397582685,0.0001645399099067942,0.9975037527661123,0.9981395496007385
5_6C_19PER_4_6C_NEWSTRUCTURE,103,0.997765525731156,0.00016512876537406177,0.9974673411677306,0.9981040729723745
5_6C_19PER_4_6C_NEWSTRUCTURE,104,0.9977312696759209,0.00016571307830790866,0.997432484950131,0.9980713241896313
5_6C_19PER_4_6C_NEWSTRUCTURE,105,0.9976972583152373,0.0001662946117657822,0.9973992744384212,0.9980388561984859
5_6C_19PER_4_6C_NEWSTRUCTURE,106,0.9976634783717793,0.00016687510832457251,0.9973653590685817,0.9980065251917989
5_6C_19PER_4_6C_NEWSTRUCTURE,107,0.9976299165682213,0.00016745628549425263,0.9973326515788875,0.9979750348071151
5_6C_19PER_4_6C_NEWSTRUCTURE,108,0.9975965596272371,0.0001680398312731287,0.997300186947066,0.9979448098581503
5_6C_19PER_4_6C_NEWSTRUCTURE,109,0.9975633942715012,0.0001686273998508268,0.997266958189198,0.9979140335572406
5_6C_19PER_4_6C_NEWSTRUCTURE,110,0.9975304072236874,0.00016922060746715406,0.9972347353148148,0.9978818167222403
5_6C_19PER_4_6C_NEWSTRUCTURE,111,0.9974975852064699,0.00016982102843721722,0.9972021176526196,0.9978512970839085
5_6C_19PER_4_6C_NEWSTRUCTURE,112,0.9974649149425231,0.00017043019135400041,0.9971681601275149,0.9978199255052524
5_6C_19PER_4_6C_NEWSTRUCTURE,113,0.997432383154521,0.00017104957548142233,0.9971351122106046,0.9977887562147678
5_6C_19PER_4_6C_NEWSTRUCTURE,114,0.9973999765651373,0.00017168060735137165,0.9971022211066621,0.9977576158986786
5_6C_19PER_4_6C_NEWSTRUCTURE,115,0.9973676818970469,0.00017232465757888407,0.997068315517448,0.9977265410617048
5_6C_19PER_4_6C_NEWSTRUCTURE,116,0.9973354858729235,0.0001729830379099005,0.9970349873174147,0.997695542237576
5_6C_19PER_4_6C_NEWSTRUCTURE,117,0.9973033752154414,0.0001736569985158635,0.997003291474035,0.9976645635534331
5_6C_19PER_4_6C_NEWSTRUCTURE,118,0.9972713366472745,0.000174347725549016,0.9969667239335714,0.9976336221680171
5_6C_19PER_4_6C_NEWSTRUCTURE,119,0.9972393568910973,0.00017505633897155594,0.996934915481172,0.997602771006727
5_6C_19PER_4_6C_NEWSTRUCTURE,120,0.9972074226695836,0.00017578389067093836,0.9969032042656213,0.9975709265126096
5_6C_19PER_4_6C_NEWSTRUCTURE,121,0.9971755207054076,0.00017653136287205828,0.9968733691736962,0.9975386886849509
